m,T,N,alpha,sigma_m,Sample Entropy Position,Sample Entropy Velocity,Sample Entropy Acceleration,Std Position,Std Velocity,Std Acceleration
10,0.5,1000,1.0,5000,0.00501335511595581,0.1214709895581061,-0.0019270478255199819,0.005804490250162552,0.04765563394208678,0.0006378143150204945
10,0.5,1000,1.0,10000,0.005312424481315443,0.11428068666826398,-0.001904203733944439,0.006829204658758432,0.05379591927144344,0.0007977229560492944
10,0.5,1000,2.0,1000,0.0044927598481207115,0.14137138334991645,-0.0020181641562371953,0.008729779433008789,0.05256395888873061,0.0
10,0.5,1000,2.0,2000,0.00644637578203024,0.137863470540392,-0.0020181641562371953,0.006931520270788681,0.05692875640048481,0.0
10,0.5,1000,2.0,5000,0.004587339107540727,0.15342451685255548,-0.0020181641562371953,0.005690318903449023,0.053194598408156074,0.0
10,0.5,1000,2.0,10000,0.004403045925462416,0.1365922847765306,-0.0020181641562371953,0.0047989874544791,0.0516322360888554,0.0
10,0.5,1000,5.0,1000,0.004240707305996978,0.1784412675634851,-0.0020181641562371953,0.00517598416266987,0.05996167616708842,0.0
10,0.5,1000,5.0,2000,0.005853406323757265,0.16426104769761615,-0.0020181641562371953,0.005992712224886293,0.056924327127388624,0.0
10,0.5,1000,5.0,5000,0.0039294455907535435,0.16020449953789176,-0.0020181641562371953,0.004576854746167186,0.057600649844665425,0.0
10,0.5,1000,5.0,10000,0.0053629849751209,0.17011450831474118,-0.0020181641562371953,0.0062390246655959075,0.0663729267620501,0.0
10,0.5,2000,0.1,1000,0.0019582062624112283,0.032696327861732516,0.15043783187985568,0.002254939724949424,0.016576378598737066,0.05465661463679117
10,0.5,2000,0.1,2000,0.0021873145627442294,0.030189907948474502,0.17060022518756301,0.002760417782930814,0.015197451094967318,0.06710747919691314
10,0.5,2000,0.1,5000,0.0017672523570140613,0.030164693723242528,0.1616886669931257,0.0019943469675328964,0.015417382857057607,0.06083165291883918
10,0.5,2000,0.1,10000,0.002291841628301709,0.02808738263145873,0.1683617890767714,0.002847566755371163,0.015620799158948621,0.058110097371875884
10,0.5,2000,0.5,1000,0.00263043259312155,0.07291210213341075,0.00045167630974464663,0.0029664555950381965,0.030840437182019342,0.0018423875802754581
10,0.5,2000,0.5,2000,0.0029616245717870755,0.06819451857137869,4.362105130527216e-05,0.003464241812742618,0.027726688174775894,0.0014517894358904448
10,0.5,2000,0.5,5000,0.002860807502259342,0.06791989717962017,-0.00014004445534114145,0.003340167296752911,0.027802522068074046,0.001562252617810585
10,0.5,2000,0.5,10000,0.0034033997118164765,0.06793010878485595,0.0005352799219084057,0.0036591176461157186,0.033903635527387635,0.0020068208632315005
10,0.5,2000,1.0,1000,0.0023138711828815215,0.09130480258181761,-0.0009405203713920729,0.0029918483807569824,0.04327206990404256,0.00044800038229392204
10,0.5,2000,1.0,2000,0.00231218285535099,0.08704700962226672,-0.0009498008296279954,0.002644268971078614,0.04007682094474449,0.0003830371746424643
10,0.5,2000,1.0,5000,0.002677992284130079,0.10240825400806162,-0.0006987338279153152,0.0033001698761155533,0.041785354691430736,0.001079316664086429
10,0.5,2000,1.0,10000,0.002234983309453903,0.08522339357627665,-0.0009471315774464328,0.0022060741909783687,0.040349937457760714,0.00040172193991340217
10,0.5,2000,2.0,1000,0.0022112872233565474,0.11555948085946448,-0.0010045204260054903,0.002598863692759241,0.05268694430506621,0.0
10,0.5,2000,2.0,2000,0.0030670294036459927,0.11044923323850703,-0.0010045204260054903,0.0029807989646368394,0.051612781386364485,0.0
10,0.5,2000,2.0,5000,0.002691746557179071,0.11795186334300042,-0.0009540790373512931,0.004678141114263587,0.04994817150297526,0.0003530897205793808
10,0.5,2000,2.0,10000,0.002057278904565447,0.11763513397337863,-0.0010045204260054903,0.0023293619819896223,0.04816945567179715,0.0
10,0.5,2000,5.0,1000,0.0017856199596206037,0.11732387951811331,-0.0010045204260054903,0.002316178809722556,0.06380294979891106,0.0
10,0.5,2000,5.0,2000,0.002378110538725617,0.12788112157995904,-0.0010045204260054903,0.0032441926138780863,0.06627135939357222,0.0
10,0.5,2000,5.0,5000,0.0018693498164395062,0.12091486938436966,-0.0010045204260054903,0.0024097247121741172,0.05829296585378952,0.0
10,0.5,2000,5.0,10000,0.0021286895829879782,0.11783469312330831,-0.0010045204260054903,0.0017906359182014238,0.061742911688230845,0.0
10,1.0,100,0.1,1000,0.012613607787407681,0.039016139305686516,-0.019668648976338278,0.016643165685568277,0.03353277875653538,0.011538859240723235
10,1.0,100,0.1,2000,0.009474236516552824,0.038876017829123206,-0.015887886310625706,0.012928728416593217,0.020372397233281988,0.024302645616728236
10,1.0,100,0.1,5000,0.011725102553935414,0.042626509350791854,-0.0173519098277621,0.013723534791242132,0.033628053491740584,0.015937442057476773
10,1.0,100,0.1,10000,0.010679354391678537,0.048251067084003146,-0.019096899839300022,0.01544531547784012,0.03660595014309911,0.01486553888114775
10,1.0,100,0.5,1000,0.011470291884635251,0.07106272622417649,-0.021978906718775167,0.01551122445031428,0.08480088663199271,0.0
10,1.0,100,0.5,2000,0.011237712677853142,0.2383647386053764,-0.021978906718775167,0.016725606592413733,1.1556244254256218,0.0
10,1.0,100,0.5,5000,0.015654289265350986,0.25457385308045066,-0.021978906718775167,0.01897697942294724,1.1553698334063933,0.0
10,1.0,100,0.5,10000,0.01390041014589017,0.09409063888164869,-0.021978906718775167,0.018083312379925782,0.1356093735364599,0.0
10,1.0,100,1.0,1000,0.017757525042693442,0.4292120975679213,-0.021978906718775167,0.01593269204563234,1.6164120195269673,0.0
10,1.0,100,1.0,2000,0.02195535295029636,0.5558346759152429,-0.021978906718775167,0.026196840808591183,1.962053524775,0.0
10,1.0,100,1.0,5000,0.01748832435383574,0.24081537764272756,-0.021978906718775167,0.02039081987652376,1.1578020294891667,0.0
10,1.0,100,1.0,10000,0.02186708948717666,0.26424209821281935,-0.021978906718775167,0.023821940354790544,1.1567468195348352,0.0
10,1.0,100,2.0,1000,0.022640178839691546,0.3674770697670702,-0.021978906718775167,0.02999375145709842,1.624452414752746,0.0
10,1.0,100,2.0,2000,0.0191808387166937,0.23696419872048735,-0.021978906718775167,0.02254252086670114,1.1616727932791546,0.0
10,1.0,100,2.0,5000,0.01515448004846398,0.21457370095106892,-0.021978906718775167,0.01940298926546836,1.1615150196660293,0.0
10,1.0,100,2.0,10000,0.015777890331519533,0.20564334556272656,-0.021978906718775167,0.028544426986370105,1.1605265737417432,0.0
10,1.0,100,5.0,1000,0.014401246019657265,0.1986463809877149,-0.021978906718775167,0.020353112060497443,1.1665091873686892,0.0
10,1.0,100,5.0,2000,0.015674232617458126,0.03749354384974309,-0.021978906718775167,0.01957525694740065,0.1077331979697433,0.0
10,1.0,100,5.0,5000,0.013308098150995942,0.8997538616027727,-0.021978906718775167,0.016865350383906904,2.474704297427445,0.0
10,1.0,100,5.0,10000,0.017964239245289428,0.24987592943267878,-0.021978906718775167,0.024530947838599586,1.175374370330008,0.0
10,1.0,500,0.1,1000,0.009505895139330634,0.05730309641486074,0.004923931743358655,0.012350407883605594,0.021459119106086912,0.011351587542452638
10,1.0,500,0.1,2000,0.00804313632636571,0.06718984176260903,0.0030628394194992465,0.010894542284242258,0.025275062838061687,0.010093333317510675
10,1.0,500,0.1,5000,0.009469028305260094,0.06266521381674928,0.0035425140247489534,0.011001630146610845,0.02208410221594057,0.009911996785292526
10,1.0,500,0.1,10000,0.008135736627010892,0.05990562429204143,0.004958137439420177,0.010209450802934067,0.021109149266559837,0.013346100890550942
10,1.0,500,0.5,1000,0.010422601771525741,0.11590830704406857,-0.0038855305806390883,0.014609186906956801,0.03765171850770793,0.0013145636489774644
10,1.0,500,0.5,2000,0.009102733791834933,0.13134150653018034,-0.004073325387635869,0.010374658055874033,0.04917824888347136,0.0
10,1.0,500,0.5,5000,0.012756909751545751,0.1275245057577957,-0.004073325387635869,0.01587375443217892,0.03341933566714164,0.0
10,1.0,500,0.5,10000,0.008316068747667054,0.13415404813674534,-0.0038800871694011307,0.008853926155645706,0.04608359307435179,0.0013526675276431667
10,1.0,500,1.0,1000,0.010915377680685859,0.16871052300806713,-0.004073325387635869,0.012780031360933301,0.049596431027747544,0.0
10,1.0,500,1.0,2000,0.01073021196175389,0.16025042485152766,-0.004073325387635869,0.01204982415800271,0.06440821956197226,0.0
10,1.0,500,1.0,5000,0.00887681602598331,0.14742286431769389,-0.004073325387635869,0.010154839694187342,0.045642463711970595,0.0
10,1.0,500,1.0,10000,0.011535196560786436,0.14722320819650928,-0.004073325387635869,0.01268635553536864,0.03557907069517822,0.0
10,1.0,500,2.0,1000,0.011171956788263706,0.16647107854651233,-0.004073325387635869,0.012992008589382233,0.06115803436328432,0.0
10,1.0,500,2.0,2000,0.011481581771117218,0.1765050375711702,-0.004073325387635869,0.013134884500790506,0.041739926297597894,0.0
10,1.0,500,2.0,5000,0.010333750904539564,0.18100604315399185,-0.004073325387635869,0.012986026133227708,0.056401001522595036,0.0
10,1.0,500,2.0,10000,0.009939090991042095,0.171651605081827,-0.004073325387635869,0.01293056850818993,0.057926953401207244,0.0
10,1.0,500,5.0,1000,0.008981143595579794,0.18441931622840457,-0.004073325387635869,0.011807445044127663,0.07950855571266074,0.0
10,1.0,500,5.0,2000,0.013828599295642669,0.20085390306281714,-0.004073325387635869,0.014439131862957732,0.06758723111463877,0.0
10,1.0,500,5.0,5000,0.011056184474424958,0.18069679383374188,-0.004073325387635869,0.014837050847005333,0.056512024087021905,0.0
10,1.0,500,5.0,10000,0.00928245538294141,0.18103425285605776,-0.004073325387635869,0.01030399367910087,0.07404854843495816,0.0
10,1.0,1000,0.1,1000,0.00316939831603787,0.053906970429969524,0.010804016737440459,0.0032415888894384913,0.02626628215443226,0.012451209357190705
10,1.0,1000,0.1,2000,0.004712386299391079,0.05732050154615696,0.01360894180422038,0.005183866444784954,0.021809265987326694,0.013174110666244089
10,1.0,1000,0.1,5000,0.0038788093085970364,0.051598740769979036,0.014121340389339099,0.004474460475522432,0.022957735418943033,0.010035117444220214
10,1.0,1000,0.1,10000,0.006565993479350645,0.053617190460871426,0.010964680035263146,0.009215524304462885,0.022810508472809663,0.009769536284921148
10,1.0,1000,0.5,1000,0.00511042480802657,0.11515018470649768,-0.0020181641562371953,0.007271126138318863,0.043938306969870916,0.0
10,1.0,1000,0.5,2000,0.006180132159537665,0.11438735079337384,-0.0018958396158884729,0.007230466276684584,0.044354076678229847,0.0008562717824410569
10,1.0,1000,0.5,5000,0.005739010288028439,0.10668526835230281,-0.0018272969952992004,0.007052634700491011,0.04202478355969973,0.0009360504364245867
10,1.0,1000,0.5,10000,0.0053796588977374875,0.1162094691422853,-0.001907971040017803,0.006809001562339403,0.047610313238305384,0.0007713518135357474
10,1.0,1000,1.0,1000,0.005470291485632115,0.14371131724985128,-0.0020181641562371953,0.007663106831086449,0.05110528625341568,0.0
10,1.0,1000,1.0,2000,0.00546862441822027,0.1444559004343563,-0.0020181641562371953,0.006486099496533973,0.05734047051081158,0.0
10,1.0,1000,1.0,5000,0.006262923180228165,0.14060066701035936,-0.0020181641562371953,0.008365935448006987,0.056664661684872705,0.0
10,1.0,1000,1.0,10000,0.004409711979897904,0.1279830696729546,-0.0020181641562371953,0.005618587539516858,0.04978339162103668,0.0
10,1.0,1000,2.0,1000,0.00682140727035735,0.15604995200027008,-0.0020181641562371953,0.007316803069692613,0.05583203693873122,0.0
10,1.0,1000,2.0,2000,0.004629288608332322,0.17029677315918834,-0.0020181641562371953,0.007540978253467086,0.0892554073553593,0.0
10,1.0,1000,2.0,5000,0.007051462659340133,0.156633547101467,-0.0020181641562371953,0.009498024752523756,0.0547392521735271,0.0
10,1.0,1000,2.0,10000,0.005837639114479511,0.16314165773583045,-0.0020181641562371953,0.0075323096744942825,0.0692312386866723,0.0
10,1.0,1000,5.0,1000,0.0049194824019821995,0.17905914144529075,-0.0020181641562371953,0.006080359965989359,0.08030457983862176,0.0
10,1.0,1000,5.0,2000,0.005397076264007734,0.18986164845548323,-0.0020181641562371953,0.005633483134179758,0.07538562749288868,0.0
10,1.0,1000,5.0,5000,0.0041228036358714045,0.17352318416303802,-0.0020181641562371953,0.004941970663245532,0.07182552578061434,0.0
10,1.0,1000,5.0,10000,0.0054781219695464725,0.18326635228760885,-0.0020181641562371953,0.00768905481822871,0.08314706884127183,0.0
10,1.0,2000,0.1,1000,0.002783475014417969,0.044903314263286254,0.02662871911929299,0.002912755246129167,0.02047970933400805,0.015294278767480404
10,1.0,2000,0.1,2000,0.002503992019845998,0.046536609339051946,0.022605721495670212,0.0024421125153348253,0.021865462589918075,0.012948578276957085
10,1.0,2000,0.1,5000,0.002500641173446572,0.04449518614689278,0.026767906421128404,0.0026834338752071414,0.022786401436092892,0.013042998884248553
10,1.0,2000,0.1,10000,0.0023979658789236454,0.04103672411575412,0.02546358031318692,0.0036096198058093807,0.0202696444895389,0.015024725328241336
10,1.0,2000,0.5,1000,0.0027034267067206296,0.0812421494327858,-0.0007984086698087319,0.0037053469321372623,0.04297140413319381,0.0007013898490933398
10,1.0,2000,0.5,2000,0.0030299492839551234,0.09094855881470709,-0.0007482386562656102,0.003471497746573014,0.040104991739276556,0.0007717493249421182
10,1.0,2000,0.5,5000,0.0013669089886972035,0.09062069540907539,-0.0009580627976826986,0.00136594937130216,0.0427000249902114,0.000325203398259543
10,1.0,2000,0.5,10000,0.0033886541163132707,0.09577568626714544,-0.0007846011226316214,0.004106700153325539,0.045325465072837974,0.0007468584170663231
10,1.0,2000,1.0,1000,0.003095403380226361,0.10681510682470773,-0.0010045204260054903,0.003460074313775779,0.049987948363078995,0.0
10,1.0,2000,1.0,2000,0.00227731449164798,0.10542538717549667,-0.0009485763335842654,0.002802633718574763,0.04289708240845811,0.0003916086469485756
10,1.0,2000,1.0,5000,0.0028909358889040236,0.11086672570464566,-0.0010045204260054903,0.0038478861428775483,0.050861413340163905,0.0
10,1.0,2000,1.0,10000,0.0016712967893962468,0.11353646340363346,-0.0010045204260054903,0.002187323275085009,0.03940859159562621,0.0
10,1.0,2000,2.0,1000,0.002158782363081132,0.12085825580623094,-0.0010045204260054903,0.002370553954273849,0.051362245019013805,0.0
10,1.0,2000,2.0,2000,0.002247873475838093,0.12199457850463404,-0.0010045204260054903,0.002300800423571705,0.06476489043375692,0.0
10,1.0,2000,2.0,5000,0.002043299899815048,0.11122572034392438,-0.0010045204260054903,0.002312325377124072,0.055915481590909775,0.0
10,1.0,2000,2.0,10000,0.0022550423866085035,0.10583283463261102,-0.0010045204260054903,0.002313215116087404,0.053223058004091134,0.0
10,1.0,2000,5.0,1000,0.0019522251231068222,0.13438968127493248,-0.0010045204260054903,0.0026890135225520174,0.06945648597177269,0.0
10,1.0,2000,5.0,2000,0.0020967290609284228,0.12351505912050027,-0.0010045204260054903,0.002337387247449829,0.06847869928747667,0.0
10,1.0,2000,5.0,5000,0.0022427162746318364,0.13047549636332445,-0.0010045204260054903,0.0031957799450907536,0.06825763928245294,0.0
10,1.0,2000,5.0,10000,0.002617694577089326,0.11286063860520365,-0.0010045204260054903,0.0027620293718299354,0.05269626784777432,0.0
10,10.0,100,0.1,1000,0.014177346924738104,0.2568167245090623,-0.021978906718775167,0.021737240878019013,1.1588807014131874,0.0
10,10.0,100,0.1,2000,0.018183378946247167,0.23166874518134808,-0.021978906718775167,0.02044400533395206,1.1568084853149183,0.0
10,10.0,100,0.1,5000,0.01594242956272772,0.4022654389134469,-0.021978906718775167,0.022523314571318922,1.6177926931458688,0.0
10,10.0,100,0.1,10000,0.018173345867618273,0.07869237021704073,-0.021978906718775167,0.020871029059174335,0.12668381604136117,0.0
10,10.0,100,0.5,1000,0.01410581973291164,0.7041478751075085,-0.021978906718775167,0.023888744415898756,2.2462657661374075,0.0
10,10.0,100,0.5,2000,0.01906708546581213,0.38221683203351486,-0.021978906718775167,0.021414624506962635,1.6220608081542132,0.0
10,10.0,100,0.5,5000,0.010860760506503721,0.37818614910202997,-0.021978906718775167,0.014380238020847057,1.6248922503613097,0.0
10,10.0,100,0.5,10000,0.015265674679421668,0.5554753463877847,-0.021978906718775167,0.023650700661175406,1.963984205074112,0.0
10,10.0,100,1.0,1000,0.018827523992760088,0.37859242352602857,-0.021978906718775167,0.023210373135359896,1.6230454488257562,0.0
10,10.0,100,1.0,2000,0.017312630933735296,0.520731463684054,-0.021978906718775167,0.023278339964593088,1.970672267808817,0.0
10,10.0,100,1.0,5000,0.018245066793516212,0.028423815075103276,-0.021978906718775167,0.019564569730544473,0.07445977937788593,0.0
10,10.0,100,1.0,10000,0.017011349580050544,0.37892435138570435,-0.021978906718775167,0.0181720182036324,1.6257150207434128,0.0
10,10.0,100,2.0,1000,0.01999607402361606,0.3550168344288325,-0.021978906718775167,0.029041480602153072,1.6287922613572003,0.0
10,10.0,100,2.0,2000,0.020565962859639294,0.020560233220810565,-0.021978906718775167,0.024167868568790076,0.0794483388923704,0.0
10,10.0,100,2.0,5000,0.01458250335046713,0.3390183846594696,-0.021978906718775167,0.0191019432429939,1.6291842005355686,0.0
10,10.0,100,2.0,10000,0.015763599747333476,0.7110762339974884,-0.021978906718775167,0.019880347416922052,2.24915028485266,0.0
10,10.0,100,5.0,1000,0.016456680423143622,0.19530407366100874,-0.021978906718775167,0.019027801988609764,1.1659909247942866,0.0
10,10.0,100,5.0,2000,0.014689221904184075,0.5257697178250055,-0.021978906718775167,0.02209715871627081,1.9698142995982548,0.0
10,10.0,100,5.0,5000,0.017642531868877032,0.3811865500451909,-0.021978906718775167,0.02004085857789827,1.625351061281074,0.0
10,10.0,100,5.0,10000,0.01724861040184805,0.021299431283571483,-0.021978906718775167,0.019109913513376573,0.08466041065953969,0.0
10,10.0,500,0.1,1000,0.013048908530909904,0.17139794876868783,-0.003883750508544993,0.013850667375588144,0.05173224128946774,0.0013270241536361327
10,10.0,500,0.1,2000,0.012509950671883062,0.15748253630511902,-0.004073325387635869,0.01310277656372288,0.03751374995518226,0.0
10,10.0,500,0.1,5000,0.012055259056359005,0.14304518047980624,-0.004073325387635869,0.011537647679833384,0.043512217216535434,0.0
10,10.0,500,0.1,10000,0.011436835248794342,0.15786812945461542,-0.004073325387635869,0.013967490080496282,0.049309936126425036,0.0
10,10.0,500,0.5,1000,0.01110361400887558,0.18964271758944762,-0.004073325387635869,0.0108599346974437,0.07181342352105992,0.0
10,10.0,500,0.5,2000,0.010902250789444255,0.17343553472297205,-0.004073325387635869,0.011123679472319955,0.053602836987181636,0.0
10,10.0,500,0.5,5000,0.007192902131118503,0.19090071597576408,-0.004073325387635869,0.009662429048438123,0.08231057090061668,0.0
10,10.0,500,0.5,10000,0.009108601980049003,0.17484711094273428,-0.004073325387635869,0.012360220100692475,0.06906341655409272,0.0
10,10.0,500,1.0,1000,0.012736607930044053,0.17510243374205267,-0.004073325387635869,0.014806137962050641,0.07095942130550727,0.0
10,10.0,500,1.0,2000,0.012269084297131149,0.18526445403248054,-0.004073325387635869,0.013792609700271666,0.07779103736670184,0.0
10,10.0,500,1.0,5000,0.011597998524502941,0.1765823429122349,-0.004073325387635869,0.014983853810540928,0.06879554508877823,0.0
10,10.0,500,1.0,10000,0.010208385607789174,0.19728288581364636,-0.004073325387635869,0.012067961883365133,0.07612518188161217,0.0
10,10.0,500,2.0,1000,0.008072034091671926,0.17627936527868104,-0.004073325387635869,0.00874099579723128,0.06431964003070569,0.0
10,10.0,500,2.0,2000,0.009543191150873716,0.18523559538869527,-0.004073325387635869,0.010837050596734227,0.06105912639499596,0.0
10,10.0,500,2.0,5000,0.012533101559182459,0.17983454658986858,-0.004073325387635869,0.014276221208612532,0.07713255034598135,0.0
10,10.0,500,2.0,10000,0.011553913727934802,0.1686050436000367,-0.004073325387635869,0.011152963127681065,0.04853692820294839,0.0
10,10.0,500,5.0,1000,0.009986610964209372,0.1723399425397881,-0.004073325387635869,0.012899925991300309,0.03675567722160174,0.0
10,10.0,500,5.0,2000,0.010761579035691552,0.19927745666721486,-0.004073325387635869,0.01137317650742234,0.07649645961526516,0.0
10,10.0,500,5.0,5000,0.012957650157260714,0.18672876458682486,-0.004073325387635869,0.01435031547080189,0.054024191963862045,0.0
10,10.0,500,5.0,10000,0.011810000333967348,0.20699677019832743,-0.004073325387635869,0.014347283039277488,0.061160990079868444,0.0
10,10.0,1000,0.1,1000,0.003956231128205576,0.1315423731113166,-0.0020181641562371953,0.004726036281306978,0.0512332557937451,0.0
10,10.0,1000,0.1,2000,0.00627804389160925,0.15059749225229985,-0.0020181641562371953,0.008229656815199436,0.06731987806066697,0.0
10,10.0,1000,0.1,5000,0.005155445339133136,0.15046002713923415,-0.0020181641562371953,0.006357741424435566,0.057634722620917865,0.0
10,10.0,1000,0.1,10000,0.0051358601884086965,0.14434543336347921,-0.0020181641562371953,0.0067297389972846506,0.05072170360574955,0.0
10,10.0,1000,0.5,1000,0.004838862889715202,0.18383194461311794,-0.0020181641562371953,0.00699691982487312,0.06826819434151388,0.0
10,10.0,1000,0.5,2000,0.005364587792149742,0.18134012346394987,-0.0020181641562371953,0.006405003428426524,0.06256025593301871,0.0
10,10.0,1000,0.5,5000,0.002948073554092806,0.17105172550637543,-0.0020181641562371953,0.0038697635567351454,0.06402423121794071,0.0
10,10.0,1000,0.5,10000,0.005137764513610959,0.1846586089422351,-0.0020181641562371953,0.005224053833868334,0.07220121248559604,0.0
10,10.0,1000,1.0,1000,0.005000977288302157,0.1702504269409235,-0.0020181641562371953,0.005435479497801732,0.06969159188818162,0.0
10,10.0,1000,1.0,2000,0.007335617857967504,0.1777990819211544,-0.0020181641562371953,0.007490349127569349,0.08426790806768425,0.0
10,10.0,1000,1.0,5000,0.003159001817895843,0.1898863239993248,-0.0020181641562371953,0.004852963291538646,0.07671959944046763,0.0
10,10.0,1000,1.0,10000,0.0050000271643195785,0.16695374461620646,-0.0020181641562371953,0.005906430677627187,0.06672979795217661,0.0
10,10.0,1000,2.0,1000,0.007134288785469017,0.20059654050268777,-0.0020181641562371953,0.0076494695392761,0.06552137675421495,0.0
10,10.0,1000,2.0,2000,0.00698243496278483,0.17418044645689906,-0.0020181641562371953,0.00874532845710553,0.08479805290408847,0.0
10,10.0,1000,2.0,5000,0.00469587112181494,0.1765118375250773,-0.0020181641562371953,0.0056755474849762635,0.06968390072782506,0.0
10,10.0,1000,2.0,10000,0.0060032624894102386,0.17535107540939482,-0.0020181641562371953,0.007400117854619449,0.08092790330134693,0.0
10,10.0,1000,5.0,1000,0.006683949478051616,0.20279254731168136,-0.0020181641562371953,0.006878906954659879,0.08025876756445023,0.0
10,10.0,1000,5.0,2000,0.004340765297311363,0.1845298213250825,-0.0020181641562371953,0.005232348397652252,0.06993125537592032,0.0
10,10.0,1000,5.0,5000,0.0052597516220578245,0.17641828041001995,-0.0020181641562371953,0.0069807243875842275,0.06998392933414425,0.0
10,10.0,1000,5.0,10000,0.005900985751429804,0.19295373506270838,-0.0020181641562371953,0.007858058158604499,0.09085558484851368,0.0
10,10.0,2000,0.1,1000,0.0020820585443098575,0.09367296653201194,-0.0010045204260054903,0.0024260743982313293,0.05098862082476982,0.0
10,10.0,2000,0.1,2000,0.0023212184491695318,0.11153882143118674,-0.0010045204260054903,0.0030214849793193123,0.05481630012102962,0.0
10,10.0,2000,0.1,5000,0.0022327920214089037,0.11500105575979633,-0.0009484194074533186,0.0030410115662537797,0.06033521699113059,0.0003927071298652018
10,10.0,2000,0.1,10000,0.0024265407115358424,0.1146342353931724,-0.0010045204260054903,0.0031138800028805277,0.05968774972351333,0.0
10,10.0,2000,0.5,1000,0.0025360508310443095,0.14460139508889347,-0.0010045204260054903,0.002231303178104996,0.06234170006397833,0.0
10,10.0,2000,0.5,2000,0.002455132298805348,0.13799184752361046,-0.0010045204260054903,0.003255592859316876,0.07246333388555273,0.0
10,10.0,2000,0.5,5000,0.002819119000621739,0.13902871249139107,-0.0010045204260054903,0.0028190097943610218,0.06747586387988218,0.0
10,10.0,2000,0.5,10000,0.0028476566316740313,0.1203049507466617,-0.0010045204260054903,0.003403186743715295,0.06403980100842109,0.0
10,10.0,2000,1.0,1000,0.0033073326132157317,0.1470665904826578,-0.0010045204260054903,0.004376755352205948,0.07965940561159633,0.0
10,10.0,2000,1.0,2000,0.0031957116851165967,0.1294632834588303,-0.0010045204260054903,0.0032825647662075757,0.05878152434591678,0.0
10,10.0,2000,1.0,5000,0.0027754189262943142,0.1350336302748637,-0.0010045204260054903,0.004213013803712394,0.07261664997838777,0.0
10,10.0,2000,1.0,10000,0.002468979370190155,0.14705227036102161,-0.0010045204260054903,0.0026732165519818395,0.0681030108070117,0.0
10,10.0,2000,2.0,1000,0.0016158953265898795,0.1243773895654961,-0.0010045204260054903,0.001676871335489012,0.05342917045679751,0.0
10,10.0,2000,2.0,2000,0.0026405212081839794,0.13404103382569477,-0.0010045204260054903,0.002657720563303612,0.07019202288443142,0.0
10,10.0,2000,2.0,5000,0.002343240149488234,0.11181881093452775,-0.0010045204260054903,0.002594837572010715,0.053963973721600084,0.0
10,10.0,2000,2.0,10000,0.0026408718733571235,0.1336393358514946,-0.0010045204260054903,0.0032826082595480218,0.08211420816270588,0.0
10,10.0,2000,5.0,1000,0.0023917034855590585,0.1426629222295215,-0.0010045204260054903,0.002943446106376341,0.06864796366285206,0.0
10,10.0,2000,5.0,2000,0.0020772067317136895,0.14297838118363998,-0.0010045204260054903,0.0021215913198275103,0.07937260713834215,0.0
10,10.0,2000,5.0,5000,0.002578650927942624,0.14384771277539038,-0.0010045204260054903,0.0031050351157713447,0.06113287870978651,0.0
10,10.0,2000,5.0,10000,0.0021852454628255155,0.12233450587521355,-0.0010045204260054903,0.0027977333906166993,0.07494277547639433,0.0
15,0.01,100,0.1,1000,0.008760322950842782,0.007732689683296128,0.008763355098243046,0.011351960708842175,0.015272582246645072,0.0926189646259531
15,0.01,100,0.1,2000,0.006470915630351841,0.003695114830480094,0.0027055401993531097,0.009613384639126102,0.016606147091505135,0.07481308512096553
15,0.01,100,0.1,5000,0.006865924116086974,0.0008227631264530644,0.006885952476556617,0.007192967271375206,0.013642004027987016,0.06295305572400084
15,0.01,100,0.1,10000,0.0069084748315036935,0.004427660433221558,-0.0029462482052411932,0.007792589769119778,0.01623967625943801,0.04476057200339054
15,0.01,100,0.5,1000,0.009486889375549397,0.007828187488592039,0.002036762172398297,0.01191324693729527,0.01587153328290807,0.06398421193612035
15,0.01,100,0.5,2000,0.006647816215107957,0.003936589189803934,-0.008709853273699282,0.009277872845486645,0.0161942920085901,0.03341440952828701
15,0.01,100,0.5,5000,0.008625948165764398,0.009162967891814542,-0.009080257570906814,0.01064029523259694,0.016681896923588704,0.029550792495848254
15,0.01,100,0.5,10000,0.0038675966098741794,0.010533241862022875,-0.005176108200003551,0.011779667648891679,0.021333544348855153,0.040870947591551715
15,0.01,100,1.0,1000,0.00744523929236871,0.009494238875503385,-0.013669860204649966,0.00871796357482462,0.020964320237558877,0.025947701241900524
15,0.01,100,1.0,2000,0.008534559715781227,0.009294589194063172,-0.00377078752069311,0.008603026688111665,0.0226017482442989,0.03881004474565896
15,0.01,100,1.0,5000,0.007390405471807925,0.008139644549491487,-0.011309277562452667,0.010202914861423941,0.018656424317979384,0.0369557792173426
15,0.01,100,1.0,10000,0.008813719851635635,0.008392810415732387,0.0013669030151357096,0.010005290088573371,0.017196668694414066,0.04554696356250461
15,0.01,100,2.0,1000,0.006942732106312156,0.013827816024823282,-0.012725382549584581,0.010603978209105568,0.04190997541758418,0.034996181168311144
15,0.01,100,2.0,2000,0.0065168822553303895,0.009409813832292656,-0.019601407128713357,0.008111811963767946,0.019262579215512023,0.015095658991162718
15,0.01,100,2.0,5000,0.0054347235097937764,0.007260967813885584,-0.011739700283530276,0.010491177012838391,0.020568661856152796,0.03464415610735827
