m,T,N,noise,Sample Entropy Position,Sample Entropy Velocity,Sample Entropy Acceleration,Std Position,Std Velocity,Std Acceleration
10,0.5,2000,10000,0.0010176855629632493,0.0024260717551390304,0.12786716726290737,0.0014150069895984326,0.0031258060884495915,0.07283106517250157
10,1.0,100,1000,0.009465575758058252,0.010074300472845884,0.10065728285697287,0.007374820465627243,0.01702938923536661,0.13674909139900596
10,1.0,100,2000,0.01040634683594891,0.013316434791231102,0.06472727439854598,0.007280159739535712,0.017827632821452746,0.11364527751697195
10,1.0,100,5000,0.01582773603506831,0.01722979457183772,0.030778497412699793,0.010061846192183336,0.02144879340450139,0.08052923506538139
10,1.0,100,10000,0.013172261979079896,0.012178579875326799,0.08769880105763644,0.007530521841973358,0.01551925996907895,0.1289347420355491
10,1.0,500,1000,0.004114573598953099,0.011153255330419309,0.197184704351876,0.004898714875381435,0.013652175147760298,0.07545757983439301
10,1.0,500,2000,0.003819774695334463,0.008839977340719873,0.20562664647151732,0.003732766512547218,0.011397170674401906,0.06993243761731287
10,1.0,500,5000,0.003981799303272099,0.010429821862553383,0.2130094132366615,0.005627804088656568,0.013843220334525537,0.07262685274710391
10,1.0,500,10000,0.0031551198753126996,0.00791011337550969,0.21491393208764975,0.004528963839216745,0.010755114118734123,0.0899516099916988
10,1.0,1000,1000,0.001734616403068344,0.004895330210147203,0.18349050213060664,0.0019267552236051787,0.005470093843262816,0.07910356855829394
10,1.0,1000,2000,0.002839032614979989,0.00672536891770338,0.20439531371789058,0.0035565898164026115,0.00973715592825124,0.0771483025869465
10,1.0,1000,5000,0.002761212403709212,0.005379462541713678,0.16058901958953534,0.0036917697211691046,0.005485684857454629,0.07593802288787405
10,1.0,1000,10000,0.002154462370765414,0.00563908892462143,0.18160028770483422,0.003947023012705141,0.0075625535393703544,0.06952107817806744
10,1.0,2000,1000,0.0015304412984596246,0.0026813422040572565,0.1358507332259227,0.0019778924292908335,0.0026353421334603428,0.05888793152781286
10,1.0,2000,2000,0.0007062898087669491,0.002428403534277217,0.12849293300716505,0.0010008980800281274,0.0031347866094272327,0.0673643038349149
10,1.0,2000,5000,0.0009841768213293628,0.00305567006406608,0.14043019984138758,0.0012263231959687723,0.003793489321630133,0.06843559762015215
10,1.0,2000,10000,0.0011999672122745997,0.002354576209874924,0.1441679551334384,0.0014259908029842614,0.002531846579250188,0.07074533696108881
10,10.0,100,1000,0.011627414274329206,0.016624785257164224,0.05594839856725034,0.008894511925634604,0.01975060957642141,0.0934246126383988
10,10.0,100,2000,0.01237201323593231,0.015277196648245273,0.06102592592994073,0.01002227886492476,0.02236344620984166,0.11927171792454835
10,10.0,100,5000,0.01246523944903677,0.011242376271012386,0.044951972862685874,0.008623973087058895,0.015730297404336974,0.11757431575897083
10,10.0,100,10000,0.013281108976351173,0.01539300120524013,0.03594456747170469,0.008336179765263475,0.01979592412314888,0.09040321298062022
10,10.0,500,1000,0.005812070716176055,0.010462074073019755,0.2050694113835132,0.006641109828291834,0.012272433894337655,0.07506069364553099
10,10.0,500,2000,0.004425768363144675,0.0069455164488309695,0.21019514944083909,0.00545852476066729,0.008097025355657893,0.08789017412943692
10,10.0,500,5000,0.003863225249320624,0.01129900453298083,0.21895030355848416,0.00647280306805525,0.01268293052376271,0.0718602729611435
10,10.0,500,10000,0.00287234038812566,0.010218097142357678,0.20304719747085365,0.0031781908297572863,0.01428215481107035,0.08446404322640878
10,10.0,1000,1000,0.0024000200023618808,0.004118274215026013,0.18463250592584426,0.003846021532993428,0.005547829179393436,0.07124946182014455
10,10.0,1000,2000,0.0024755027022722253,0.0063719989392135665,0.17122216220992267,0.0033800407554095005,0.00948395257176115,0.06012829245362053
10,10.0,1000,5000,0.0014564655881405624,0.003406165851894681,0.17369823393182535,0.001184263624554655,0.004047218814155248,0.06753045275140863
10,10.0,1000,10000,0.002522079287425036,0.005507568742381063,0.1745575356774439,0.003144599751069383,0.007792132845108065,0.07187581739245999
10,10.0,2000,1000,0.0013474019882689162,0.002358336249536108,0.12170514340127324,0.001862844765813365,0.0032856809081721044,0.07045313108227066
10,10.0,2000,2000,0.0010708610054149797,0.0024237753537310943,0.14327083225293824,0.0013319664215278473,0.0026013508722067913,0.06380326690793826
10,10.0,2000,5000,0.0010695069771755935,0.0018220485841364531,0.1097714405896496,0.0019871901700150535,0.0022190204848700663,0.057916239173413334
10,10.0,2000,10000,0.0011071677039971347,0.0027397741017132237,0.12388585160882089,0.0011926835087164203,0.0032908582114970107,0.06114078552319775
15,0.01,100,1000,0.007053470128895003,0.004595209278260472,0.02375352615564531,0.010208964645781141,0.014362052843561322,0.10603581099117246
15,0.01,100,2000,0.0075387041200336066,0.00851334985599976,0.0017525493406673792,0.008113506118515594,0.02177771534189346,0.054960577106495774
15,0.01,100,5000,0.008786526316293031,0.004632312344373563,-0.0017712903918378994,0.009949363204623763,0.014778607400093973,0.04056997435245822
15,0.01,100,10000,0.009498010086830672,0.0021522158946591075,0.03243262848061181,0.008975388565144385,0.01588100479741195,0.0856188626687736
15,0.01,500,1000,0.003313477849590584,0.008361388404742468,0.10966721216293328,0.003171941119209191,0.009210770633320556,0.03422882225046041
15,0.01,500,2000,0.0032586599898466882,0.009111762922271806,0.112279258968283,0.005048251631193867,0.009633922938505561,0.041651671060432806
15,0.01,500,5000,0.00435329524574587,0.007968412656202746,0.11078636549975591,0.00598189438769371,0.008890104387038689,0.04605547799645596
15,0.01,500,10000,0.0034025288472328595,0.0071157612309616005,0.12499544766279566,0.004386727698143671,0.00874005707682662,0.06974681960551302
15,0.01,1000,1000,0.0019981848005578865,0.004836133524662781,0.12416637629175627,0.0029302709401681014,0.006107978590745729,0.04110184142306303
15,0.01,1000,2000,0.002204162183072803,0.005201368663793032,0.13261719954623544,0.003223158723184842,0.005847552119779261,0.035952537255607764
15,0.01,1000,5000,0.002964616427308603,0.006500482932707981,0.12595625781822484,0.0037925432706668602,0.006439117844753978,0.041220245055321854
15,0.01,1000,10000,0.001875747329628308,0.004611869322406245,0.14460312731420452,0.002283749391499659,0.006676262246204056,0.0332405449513356
15,0.01,2000,1000,0.0010224103006970726,0.002458068656569197,0.11951467572547653,0.0014815856088171958,0.002536754239859171,0.046610535777842924
15,0.01,2000,2000,0.00101486973657386,0.00217033754133278,0.11289313231865479,0.0014510068293529816,0.0023137188975787507,0.049031297908859836
15,0.01,2000,5000,0.001029174946463292,0.002414565372623203,0.108493480839769,0.0012282982741585898,0.0031157113042911515,0.05369437570721663
15,0.01,2000,10000,0.0015519969813708092,0.002903710284447527,0.11297536071633427,0.0019632698745410994,0.003158543531500462,0.05588264783489967
15,0.1,100,1000,0.006811211311926317,0.0005878692502973317,0.007736850167305529,0.007011522446198426,0.015523407042389987,0.06450113378460387
15,0.1,100,2000,0.006979402135638373,-0.0015066790582372266,-0.005430818400851442,0.008468788764295564,0.012751690096770144,0.043561359455560604
15,0.1,100,5000,0.0074350281683847955,0.0074687712877574705,0.003923672505145299,0.009906905626488412,0.021527122480388707,0.043324775222788395
15,0.1,100,10000,0.00778585609896539,0.005910009940552555,0.0007702994875241547,0.009218461219097905,0.01381579449302337,0.059063738463049624
15,0.1,500,1000,0.006217492250667067,0.011444496942675388,0.09954685728277257,0.005853080334881478,0.012043422075703015,0.03772907481966672
15,0.1,500,2000,0.003565916047918538,0.006951354385903823,0.10434296868351499,0.00412707975999141,0.007651249499022313,0.033824622793917306
15,0.1,500,5000,0.004909634325206431,0.009189120373698451,0.10057121911593886,0.005621086545818594,0.010301454503569748,0.030195947395057886
15,0.1,500,10000,0.003317776506288607,0.009332210227705055,0.11580377510074669,0.003080092363134515,0.01057323947604148,0.040885523086760946
15,0.1,1000,1000,0.0024001398635599604,0.005871258341583019,0.13328437284066083,0.003076938806999268,0.006512535008952437,0.033732153226291486
15,0.1,1000,2000,0.0020317773532396587,0.006898656482346296,0.1296945035392084,0.0023164137032758614,0.008741768860385952,0.03563997322430316
15,0.1,1000,5000,0.0034616660480127153,0.004859223009696217,0.13592870464300413,0.004671992050119079,0.004759183713833775,0.036070326822067116
15,0.1,1000,10000,0.0032002203786905483,0.0062906943307283695,0.12956185902965955,0.005522401010059096,0.0073445896109999185,0.035619478502935294
15,0.1,2000,1000,0.0017989572303916531,0.003016022719402373,0.1207076682172091,0.0021120394771090905,0.0035672464253105555,0.04515333888694902
15,0.1,2000,2000,0.0011002288181959452,0.0014826595150255221,0.1090437844502349,0.001329265299338679,0.002118648470279747,0.05515061900829235
15,0.1,2000,5000,0.001064785153276217,0.0027088683738980975,0.11354743513108038,0.0012558559755711026,0.0033746549666751253,0.054201099722176835
15,0.1,2000,10000,0.0010440920023958556,0.0017216916252327124,0.11205257431710251,0.0013838604721143747,0.0023092207201505267,0.04832988390585994
15,0.5,100,1000,0.008936209091340228,0.009025646110599706,-0.0039501461420077535,0.00983167613502139,0.01846551061287913,0.03609013408383149
15,0.5,100,2000,0.008456202812113315,0.009166991942505994,-0.008846207595967333,0.009156542369236673,0.020280400546176088,0.032778808044301284
15,0.5,100,5000,0.009260333063434824,0.007432371481976354,0.0015598252370696692,0.008251841213061183,0.018459236830327314,0.051994104798669845
15,0.5,100,10000,0.008373167306018212,0.01125018081952454,0.0023248116869835768,0.012732898092534162,0.019130174141899565,0.04192563207583313
15,0.5,500,1000,0.004437523738628835,0.00932534021194591,0.10587283791987913,0.004361553628424635,0.00937031147851651,0.04183734206950442
15,0.5,500,2000,0.0032953515501170294,0.007400456966041723,0.1252602007566014,0.0038060432313887487,0.007884596072678551,0.053390890953200626
15,0.5,500,5000,0.004307482865345468,0.008375653182202528,0.10922244916242205,0.004967701079815424,0.008884750024977057,0.03708606667465754
15,0.5,500,10000,0.004130994226268539,0.007869756622710534,0.12864974462449752,0.005430363127393601,0.009063460259962016,0.06883519101552987
15,0.5,1000,1000,0.002071370123858465,0.005480001092136294,0.13302968031367743,0.002098022618372386,0.006836873689484853,0.0348778816247068
15,0.5,1000,2000,0.0026600755855645444,0.005003750614219574,0.12511473949362725,0.003796131126347574,0.005865585285438835,0.03813858004713154
15,0.5,1000,5000,0.002462675535517376,0.005303188020608532,0.12561499667388618,0.0029470014939470233,0.0070219426103705065,0.034836986716066734
15,0.5,1000,10000,0.002088410557861792,0.004847653069863018,0.13511299447327454,0.002721660762598237,0.006736730712685617,0.03373800504295222
15,0.5,2000,1000,0.001048420317341244,0.002018592452654371,0.12466319314868864,0.0012362442988878455,0.0027426543341658406,0.04464605464606388
15,0.5,2000,2000,0.001131082263109353,0.0018465345963157712,0.10454232184915245,0.001272163961160586,0.0026001788310993246,0.052289989258136785
15,0.5,2000,5000,0.0012557002735435563,0.0019823610353126146,0.1056992645496211,0.0015471135419704038,0.0026023288723853303,0.046479278995220794
15,0.5,2000,10000,0.0011356016197304206,0.0023712572195628934,0.12145287066259973,0.0016015591785415839,0.002770925653471617,0.049197661040176865
15,1.0,100,1000,0.007689405617871025,0.006787481711993971,0.0018392600316603166,0.011871750819040277,0.01831512464341677,0.04675491836503312
15,1.0,100,2000,0.007762132464566029,0.0028153911018998163,0.013071447964750897,0.008447106922579575,0.01317914564698147,0.06178269430765743
15,1.0,100,5000,0.0091897457180286,0.005177389645517877,0.004710991723490616,0.010204516068544675,0.0135961771101035,0.04750964061047941
15,1.0,100,10000,0.010388205317919109,0.0055418736736080635,0.0294785955402599,0.010934326728380789,0.014941333947803193,0.10840596471748183
15,1.0,500,1000,0.006654898549535049,0.010479215350122605,0.10582518908047671,0.0067798850769275575,0.010343835558480119,0.03620055436916009
15,1.0,500,2000,0.004492825302055825,0.007410656052537307,0.10757062816319979,0.005161860969028751,0.010305287917330338,0.040904516169012695
15,1.0,500,5000,0.0042360510894825535,0.007485817894967886,0.11594590239914156,0.005129778764193202,0.007017411916038009,0.03700538967275312
15,1.0,500,10000,0.003051659512235474,0.0081527169929445,0.09646350536169247,0.003235146207929014,0.008325654748255936,0.046661150359110636
15,1.0,1000,1000,0.0018972380422877376,0.003939793375178947,0.1383188230224103,0.002730707076383396,0.0039693264856182275,0.03411065087700288
15,1.0,1000,2000,0.002641820160617694,0.0059466178079765585,0.13386892504603376,0.0034188399782569562,0.007708820187108391,0.03373941250463101
15,1.0,1000,5000,0.0025292939999539423,0.006454770176991014,0.1480290705778762,0.0037331171289440614,0.007292849635888624,0.04519190135002119
15,1.0,1000,10000,0.002457611624955304,0.0077695456545239985,0.1319194959170205,0.0037480052058226298,0.008607939254814161,0.031504768010051636
15,1.0,2000,1000,0.0012762350746522747,0.00220261563229285,0.11205961519181987,0.0015829464066657668,0.0032226255684092917,0.05389923508271934
15,1.0,2000,2000,0.0014179751675854274,0.0029674093975303,0.11727981808306534,0.0015038296952958065,0.0033425815946722275,0.05220210850646117
15,1.0,2000,5000,0.0013285099255908742,0.0030520041573310077,0.10681256676161181,0.0017091085544404536,0.003141586543621072,0.05542132425120346
15,1.0,2000,10000,0.0011557701054793143,0.0020829317363923057,0.11611251843167789,0.0017512870316554487,0.002558523471352778,0.04939098174612431
15,10.0,100,1000,0.009235342306902346,0.00227177713458601,0.0043607756287634995,0.007600824827311842,0.013587049313715889,0.044857821572317394
15,10.0,100,2000,0.005843646182165469,0.00794473991676009,-0.001292976912633336,0.008339856614690177,0.01825339837695159,0.04273700290060512
15,10.0,100,5000,0.009873939376082566,0.0027750859917617205,0.011535882943517142,0.00990880896879402,0.012877902182713055,0.05722132793493367
15,10.0,100,10000,0.008877367988608956,0.003536105278099896,0.011872377630059813,0.008156174266989091,0.013771789309670697,0.05179203520664161
15,10.0,500,1000,0.0032465229831274917,0.007138535644320075,0.1124115018534879,0.002827005408762664,0.008031867851810797,0.03438924455302227
15,10.0,500,2000,0.0059427043044603224,0.011502085682033404,0.09866275133237651,0.0072716920714514886,0.011301037873646806,0.04176963445902669
15,10.0,500,5000,0.0036882376032869595,0.007490499382798678,0.11306004711182766,0.0038304891082206263,0.009091083791315643,0.036411965418017056
15,10.0,500,10000,0.003648552283893814,0.008232720702639994,0.11935089925196207,0.003700784172311566,0.008976921410979074,0.03782851513592312
15,10.0,1000,1000,0.002595272468511351,0.0053466312943892145,0.12107535315136751,0.003241261895867924,0.0073455849858699695,0.03526247151806582
15,10.0,1000,2000,0.002681733416337595,0.006888802957657044,0.12625301154901872,0.00380753129536697,0.00886855938215247,0.03367900814632545
15,10.0,1000,5000,0.0029793609565084774,0.006002009551095427,0.13484402765847286,0.003917607087648306,0.007505668025405213,0.03066166594873809
15,10.0,1000,10000,0.0015992678816897524,0.005119291613649224,0.13348782116950808,0.0014779313561054345,0.006391414806876673,0.05028390635302504
15,10.0,2000,1000,0.0010003476490379444,0.0028321973619666913,0.12303162093898867,0.0012165433579258938,0.00302507017168756,0.04651098964889301
15,10.0,2000,2000,0.0009605168782489921,0.002479429730257813,0.11969020483824011,0.0012971134010368822,0.002790325028279208,0.047611709124535696
15,10.0,2000,5000,0.0015007328126210458,0.0028200719097211673,0.11953688842327592,0.0019690499037007393,0.003500032094556488,0.05668008005284826
15,10.0,2000,10000,0.0009394855266222376,0.0020710265018490572,0.11439385186592867,0.0016481792143625152,0.003526859384570122,0.05037431291336745
20,0.01,100,1000,0.0037136928986705466,-0.003549028784215082,-0.013884467193657315,0.01004673851208262,0.0148713232027251,0.028633116661186363
20,0.01,100,2000,0.004028408042213558,-0.001959335187103306,-0.008106527409057625,0.009944511135284542,0.016180032693190807,0.044327518134573154
20,0.01,100,5000,0.007033398728656525,-0.0007742341109823517,-0.01315631384546591,0.008787973213949878,0.016365950869899802,0.02862232895341343
20,0.01,100,10000,0.004244113598822885,-0.003972527606165249,-0.00018086248803058342,0.00906454228284593,0.013794736027002612,0.039593702771711654
20,0.01,500,1000,0.0035815527194393336,0.005696144829411744,0.06017515026732426,0.0035226067986100567,0.005353363064623931,0.026001365992141447
20,0.01,500,2000,0.0036973696457022528,0.0063943480882245165,0.0589937650823549,0.003765328170331079,0.00679029843856233,0.025704122436320316
20,0.01,500,5000,0.003375812038670202,0.006252069531122101,0.06452988249081354,0.0031097830437461127,0.007239236501303531,0.05423525031901778
20,0.01,500,10000,0.004116714999254425,0.008289805190967456,0.06341113416957189,0.0033112688630385374,0.007003639645860676,0.041899352819676876
20,0.01,1000,1000,0.0021782261997679822,0.005140349460612486,0.08519859152814899,0.003322162238908622,0.006563934210227957,0.019681194752522314
20,0.01,1000,2000,0.002545854949666462,0.004318247879545974,0.08116610819026078,0.0029748737537832136,0.004938659657148319,0.024113296312478383
20,0.01,1000,5000,0.002483366593063836,0.005031676474792131,0.08466830611146682,0.0025673798144184704,0.0052226552490670045,0.0191819424311597
20,0.01,1000,10000,0.0024017175363108736,0.0045429673702302885,0.08587938032367981,0.003353246569923527,0.005971337170493576,0.016934004198567897
20,0.01,2000,1000,0.0010794447791192363,0.0019092431679501995,0.08132493258850387,0.001256336882089733,0.002520960592806348,0.034637927009216904
20,0.01,2000,2000,0.0013632961247571562,0.0019870382884522642,0.09698205542331001,0.0018722555687780027,0.0025066113991935126,0.03210511751346695
20,0.01,2000,5000,0.0015707757039244,0.003961189098433618,0.09663021192228055,0.002236131163841673,0.004804734955253626,0.028225405709881825
20,0.01,2000,10000,0.000742338671427823,0.00297976343891199,0.09593866983419844,0.0007475254496181359,0.0035158875851633424,0.03141327537185137
20,0.1,100,1000,0.001029405162929986,-0.0033778895976044505,-0.014595159338015693,0.00882635506309399,0.013559529115792513,0.030753003992632262
20,0.1,100,2000,0.0052808253147657415,-0.0015648480978028556,-0.01923446851357783,0.008910187107626831,0.014591350146222506,0.016032391801080757
20,0.1,100,5000,0.005230130486640546,-0.005159493591427504,-0.012091328249554511,0.011317682647026633,0.015392000173131097,0.030493127793056487
20,0.1,100,10000,0.0030246648752615085,-0.0027437803053820655,-0.011936863707602809,0.010232350917216334,0.01674045620428016,0.029245546138905912
20,0.1,500,1000,0.0034896307733942094,0.00655999984519887,0.07214570751043786,0.004136348251578836,0.007756685925227176,0.03263236123987545
20,0.1,500,2000,0.0037928562429170036,0.009340145470729411,0.058205565290353534,0.0035093647381092157,0.007568310634129669,0.025625588965915703
20,0.1,500,5000,0.004960913777871461,0.008336035532136035,0.05747845034039914,0.00486393586204881,0.008922632085934636,0.032506456126268735
20,0.1,500,10000,0.0034985559281081246,0.006893572753716397,0.06101555299648433,0.0035281757513603933,0.006338064932373573,0.04085402346967239
20,0.1,1000,1000,0.00210647531143381,0.005173668334439716,0.08023663671487846,0.0028905883860585887,0.005589547726210171,0.02045579417209481
20,0.1,1000,2000,0.0028692310545382193,0.005062641579984306,0.08958534429688307,0.00438438937612741,0.006521666715649464,0.019548034626562738
20,0.1,1000,5000,0.0017743541086657005,0.004335648830337627,0.08390612450475475,0.0018813153892592103,0.006230354890803717,0.01798676774277856
20,0.1,1000,10000,0.001821248545296248,0.0033608197424597236,0.08269761604571292,0.0025350544692098885,0.004421603679059367,0.02031516185493526
20,0.1,2000,1000,0.0017080443599675227,0.0028661265656571987,0.09389647587937047,0.0019523522285818126,0.0035467374202656247,0.030226003103582103
20,0.1,2000,2000,0.0011944023403126366,0.0026169950314322344,0.08738131657510953,0.0015647452625858458,0.0033056568778720165,0.031792037817238855
20,0.1,2000,5000,0.0009133777581674854,0.00230427369096585,0.09867589504851491,0.0011264978972997431,0.002516639481199999,0.02868221866898657
20,0.1,2000,10000,0.0012715873137201514,0.002251984335160817,0.09500201004011072,0.0015933428650595227,0.002523106643245405,0.030943359836411555
20,0.5,100,1000,0.0025464519799302974,-0.0038217903374204946,-0.007281458318274452,0.009042541554222683,0.013247869950457755,0.04942821141847031
20,0.5,100,2000,0.007270338796618778,-0.0018094552254919309,-0.00994390051083481,0.01255263653703246,0.012966766938604327,0.03925567558838338
20,0.5,100,5000,0.008199303695125684,0.0017543523825976498,-0.011174959634870484,0.010411232349730612,0.018957073915636138,0.03231142931702083
20,0.5,100,10000,0.004039389106423528,-0.005158700461155946,-0.01043572483120237,0.010435532080136103,0.012327067494457509,0.04097543797843003
20,0.5,500,1000,0.003982425904552781,0.007340773855020969,0.06831750276958572,0.0036716241958984186,0.00757359129950299,0.022516977215430705
20,0.5,500,2000,0.003181375579318387,0.007427793227107131,0.06486629079654556,0.0034790707528871215,0.007596645800826063,0.037532670453439505
20,0.5,500,5000,0.0037474183658567505,0.007772472369516843,0.06157101126439,0.0035687246930720044,0.006745143399993978,0.031625331506605195
20,0.5,500,10000,0.003304541996038772,0.006507417580721283,0.05820004300451962,0.0034792302371663406,0.007936315866133432,0.037480940002038964
20,0.5,1000,1000,0.0020676798138240865,0.004265397990188789,0.07948418216237858,0.0031130231592240423,0.005422366102906461,0.023579611888190962
20,0.5,1000,2000,0.0023146470822498324,0.0053396024362859385,0.08459870934046398,0.003277408450503826,0.005770924172146079,0.01927530063680216
20,0.5,1000,5000,0.0019083848857816812,0.004788282155569268,0.08660444535318743,0.002725228395118784,0.00645577442519157,0.018783921360330205
20,0.5,1000,10000,0.003137520289209646,0.004518128676222137,0.07693492256186679,0.004678839831371943,0.004816209515096256,0.022459042200279142
20,0.5,2000,1000,0.0010440618132136067,0.0024604895034456677,0.10162705120053081,0.0012441937851429682,0.003066060223773843,0.02769972181935349
20,0.5,2000,2000,0.0012576719600879806,0.0031253414182152556,0.10007363568715773,0.0016027851832402563,0.004003749177836008,0.031214156140127087
20,0.5,2000,5000,0.0014545088984246493,0.002021515775921656,0.09559652635960862,0.001877625407674141,0.002282707237107669,0.029025466300475457
20,0.5,2000,10000,0.0013315130216728594,0.002445741994271083,0.09033167686216112,0.001940400309576795,0.0032566333394880255,0.02773221499657088
20,1.0,100,1000,0.0010209382849572465,-0.0038276969593427847,-0.02012243667587228,0.0116071365656097,0.012437710059112364,0.019712242097987283
20,1.0,100,2000,0.003974999318900174,-0.0011162079535059733,-0.005655284444102899,0.010144917164574831,0.014408485253741082,0.049842051355390146
20,1.0,100,5000,0.0028271415287068023,-0.003856990583133721,-0.008130961625636389,0.00797714967937726,0.01426709543652185,0.038389461167827696
20,1.0,100,10000,0.005380686067176197,-0.0008457715688190031,-0.011992813283082958,0.010246938716053925,0.015469887841928915,0.031435724882038205
20,1.0,500,1000,0.0029885273632666077,0.0054804269716847995,0.06338794637907265,0.0023770555522933494,0.006273430643661411,0.033179887788735166
20,1.0,500,2000,0.003655150037674213,0.007169895279766718,0.057534173262079574,0.0032563852714194708,0.0069764223048977775,0.028596808376191735
20,1.0,500,5000,0.003482288518756377,0.006007870248437058,0.06403778752727436,0.003570296294139148,0.006057712174465397,0.0427972189978277
20,1.0,500,10000,0.0030407755638551612,0.006696094170065404,0.061345696151849524,0.0027858937598699255,0.007876089776374056,0.030493505948067007
20,1.0,1000,1000,0.0021866184697407996,0.006491771999080038,0.08487618191057265,0.0027007800876337165,0.006993018909603297,0.019031793653463955
20,1.0,1000,2000,0.0031763551876153474,0.00599992325179122,0.07972433219198756,0.0043322207000935494,0.006530106105799017,0.02021428242476648
20,1.0,1000,5000,0.0026538780324810354,0.004736986141696226,0.08521728465921406,0.002812355750967121,0.005494327420568358,0.018117532569458434
20,1.0,1000,10000,0.002076752263958569,0.0058659851612165685,0.08492816504688318,0.002347124244239434,0.00588986836376146,0.019492653386473754
20,1.0,2000,1000,0.0009912562075086687,0.002311744717177214,0.09786877920105107,0.001116459385410657,0.00306052933371741,0.030541702943436725
20,1.0,2000,2000,0.0022647742166214293,0.0040023948693988344,0.09395885376272263,0.003238633246808913,0.004805137165673409,0.03053621824093601
20,1.0,2000,5000,0.0007702794916096046,0.001881952175041076,0.08870551659981445,0.000612701563918502,0.002375122880029219,0.03337814168593325
20,1.0,2000,10000,0.0011819130209807266,0.003341435056632117,0.09243690649634939,0.00151690874372308,0.004093104971928214,0.03057920476032957
20,10.0,100,1000,0.006020045708857871,-0.002687631658817234,-0.013457884291599758,0.010880050769483979,0.013449500539357909,0.037444123459378996
20,10.0,100,2000,0.0023335009522784766,-0.00308615791872283,-0.0030837005738325127,0.009434076016597516,0.01702623483738217,0.07179092300293131
20,10.0,100,5000,-4.3040097884142274e-05,-0.0052393900828589055,-0.014330583149656738,0.010404687153054572,0.011155077858131903,0.026278087057782014
20,10.0,100,10000,0.00359645323421857,-0.005043563171592744,0.0024363288921957606,0.010554905314650918,0.012702330772739521,0.04876726749829093
20,10.0,500,1000,0.0037401879382324824,0.00861381696507571,0.05211663411207654,0.004143795976471625,0.009126034870378174,0.03178455632901303
20,10.0,500,2000,0.00379771404241888,0.0068677117753320185,0.05674924597258929,0.004070721233745706,0.0067964477735256625,0.025320583000976827
20,10.0,500,5000,0.00374664696530371,0.00706294346712874,0.0587442833858296,0.003548081981461701,0.009127464110038449,0.033206550683162916
20,10.0,500,10000,0.0036717208859530543,0.007194331945594673,0.07395636831289072,0.003692327088876934,0.007826056891067487,0.09371639309808151
20,10.0,1000,1000,0.0025833055231772074,0.004830981756851932,0.08426420053985006,0.003512370620971898,0.00596381265252485,0.020278705562556475
20,10.0,1000,2000,0.0024996546535353144,0.004232456162898478,0.08247461543110263,0.003264199689456763,0.004667129655414265,0.02087759382605917
20,10.0,1000,5000,0.0028117953389102664,0.004598689401428041,0.08677580282918798,0.0035481635941275076,0.005860495672791551,0.02298548576650194
20,10.0,1000,10000,0.003798427618009048,0.005756955105839976,0.08598283965649337,0.00513478488697681,0.00622987556824583,0.016514710032218057
20,10.0,2000,1000,0.0013498222938187982,0.0028054089970346247,0.0971356190571443,0.0017722326672347992,0.004099424789129224,0.026415286378181982
20,10.0,2000,2000,0.000780946739440268,0.0019090367566619514,0.08961307812177326,0.0008294491916533218,0.0023571847403973476,0.03071092196368224
20,10.0,2000,5000,0.0010271898957204156,0.001950486342301342,0.09040834603539763,0.0013859889862114546,0.002166227088149627,0.03385591659433561
20,10.0,2000,10000,0.0008125491277731563,0.0019168666955711215,0.09341053220755458,0.0009112294617300048,0.0024587340557879517,0.02932156543047759
